एक	1
वन	1
दोन	2
टू	2
तीन	3
थ्री	3
चार	4
फोर	4
पाच	5
फाइव	5
सहा	6
सिक्स	6
सात	7
सेवेन	7
सेवन	7
आठ	8
एट	8
नऊ	9
नाइन	9
