एक	1
वन	1
दो	2
टू	2
तीन	3
थ्री	3
चार	4
फोर	4
फॉर	4
पाँच	5
पांच	5
पान्च	5
फाइव	5
छ:	6
छः	6
छह	6
छे	6
सिक्स	6
सात	7
सेवन	7
सेवेन	7
आठ	8
एट	8
नौ	9
ना	9
नाइन	9
