ஒன்று	1
ஒண்ணு	1
ஒன்னு	1
ஒரு	1
இரண்டு	2
ரெண்டு	2
மூன்று	3
மூணு	3
மூனு	3
நான்கு	4
நாலு	4
ஐந்து	5
அஞ்சு	5
ஆறு	6
ஏழு	7
ஏழ்	7
எட்டு	8
எட்டு‌	8
ஒன்பது	9
ஒம்போது	9
