ஒன்‌	1
வன்‌	1
வண்‌	1
டு	2
டூ	2
த்ரீ	3
திரீ	3
பொர்‌	4
போர்‌	4
ஃபோர்	4
பைவ்‌	5
ஃபைவ்	5
சிக்ஸ்‌	6
சடிக்ஸ்	6
ஸாவன்‌	7
செவன்	7
எய்ட்‌	8
எய்ட்‌‌	8
எயிட்‌	8
எயிட்	8
நைன்‌	9
நைன்	9
நயன்	9
