ଟ୍‌ୱେଣ୍ଟି	2
ଥର୍ଟି	3
ଫୋର୍ଟି	4
ଫିଫ୍ଟି	5
ସିକ୍ସଟି	6
ସେଭେନ୍ଟି	7
ଏଇଟି	8
ନାଇନଟି	9
