double one	11
double two	22
double three	33
double four	44
double five	55
double six	66
double seven	77
double eight	88
double nine	99
triple one	111
triple two	222
triple three	333
triple four	444
triple five	555
triple six	666
triple seven	777
triple eight	888
triple nine	999
triple zero	000
double zero	00
